epoch,acc,loss,val_acc,val_loss
35,0.9566532258064516,0.11957281087875686,0.9500499500499501,0.12530665375354172
36,0.9510135135135135,0.1329757931919114,0.9460539460539461,0.13107248973175809
37,0.9603494623655914,0.12394423031758878,0.945054945054945,0.12059594317340291
38,0.9652027027027027,0.09657438561521672,0.955044955044955,0.09582083966754205
39,0.9531671157423055,0.11966029925126272,0.9530469530469531,0.12260258496254237
40,0.9616935483870968,0.09927399064944957,0.951048951048951,0.1170859670603311
41,0.9635135135135136,0.10867215309392761,0.9460539460539461,0.13268867428865763
42,0.9653897849462365,0.09743824351819293,0.9500499500499501,0.10751720224241991
43,0.9625000001610936,0.10496107565390098,0.9460539460539461,0.12002648286647968
44,0.9633736559139785,0.09731376496073539,0.955044955044955,0.12150066509260447
45,0.9652964957962139,0.09765729725340788,0.955044955044955,0.10995731806823543
46,0.9609164420485176,0.10339308893584177,0.954045954045954,0.10528100525902642
47,0.9632749327752147,0.1068334562297298,0.945054945054945,0.13939834863215417
48,0.9636118598382749,0.10103313140872354,0.9490509491104941,0.13204627487804743
49,0.9632749324538958,0.10266689742310349,0.951048951048951,0.12274781900358486
50,0.9599056602166991,0.10605825175533719,0.954045954045954,0.1276423807156372
51,0.9641891890280956,0.09275018039184647,0.9530469530469531,0.12880446779349544
52,0.9630376344086021,0.09747011914488769,0.9590409590409591,0.1152122358549163
53,0.9666442050124114,0.08988306123130727,0.9560439560439561,0.10648499112148266
54,0.9625,0.09974769779254455,0.961038961038961,0.11108903026858509
55,0.9639487869013352,0.09644967637142804,0.938061938061938,0.1784067722363072
56,0.9659703504043127,0.09575763803648178,0.9460539460539461,0.13882257631578884
57,0.9674059139784946,0.08905074382901833,0.957042957042957,0.10874732505236115
58,0.9686657681940701,0.09096313132138828,0.948051948051948,0.12175770859921595
59,0.9622641507827369,0.09535956115153119,0.9520479521074972,0.1328779835399095
60,0.9658783780561911,0.09595021121455609,0.9400599401194851,0.13404144812654425
61,0.9612533692722371,0.10597250650252775,0.9600399600399601,0.09947846897321379
62,0.967741935483871,0.08314421785975336,0.9530469530469531,0.13372213157502325
63,0.9700134770889488,0.08704808680466163,0.957042957042957,0.1011758880907452
64,0.9628378379989315,0.09460768408670618,0.952047952047952,0.11159885476727585
65,0.9605795146641384,0.11351231084960811,0.958041958041958,0.14231425129643807
66,0.9616935483870968,0.10532932298918886,0.949050949050949,0.15049820499760763
67,0.9659703504043127,0.09743317270857305,0.949050949050949,0.11797982416339926
68,0.9615902963352975,0.10629185677739487,0.955044955044955,0.1167168806378658
69,0.9689189185967316,0.08553515825722668,0.9500499500499501,0.12738566582168376
70,0.9647177419354839,0.09125229515515829,0.957042957042957,0.10640069051830844
71,0.9737196765498652,0.08105331958796216,0.948051948051948,0.12343175091839337
72,0.9679054052443118,0.08131667846763456,0.9560439560439561,0.11290775644374298
73,0.9694220430107527,0.08367874723188179,0.955044955044955,0.12097768111761052
74,0.9723719678156459,0.0704681431884674,0.9590409590409591,0.1201788772392523
75,0.9710242585994484,0.08329485481695305,0.957042957042957,0.1138576714412219
76,0.9703504043126685,0.07810685490295692,0.955044955044955,0.1393444460030965
77,0.9733827493261455,0.07883676210784848,0.9460539460539461,0.13390986120084544
78,0.9626010783277753,0.09158403032793189,0.954045954045954,0.10762993435000444
79,0.9577702701091766,0.130689462318362,0.962037962037962,0.10160043851177503
80,0.9647177419354839,0.0923059200730315,0.9560439560439561,0.11417630943593271
81,0.9706081077859209,0.09138968075197694,0.962037962037962,0.10364298205115609
82,0.9694220430107527,0.08415284523520097,0.9530469530469531,0.11953711264243873
83,0.9696765497045697,0.08980386550324866,0.957042957042957,0.1170362606098025
84,0.9652964957962139,0.08287394404250656,0.958041958041958,0.13147722499328315
85,0.9727088947180468,0.07399118848074719,0.9460539460539461,0.15412742159244225
86,0.9743935308366451,0.0735843672349326,0.962037962037962,0.12451195784218304
87,0.9685810810810811,0.08774233027738897,0.9500499500499501,0.11000524683819189
88,0.96875,0.08811254571041753,0.958041958041958,0.09949324962791878
89,0.9690026954177897,0.08601345948503425,0.9630369630369631,0.11255475242141184
90,0.9706873313757287,0.08816272349691777,0.957042957042957,0.1056829189356476
91,0.9723719674943271,0.07452592827038303,0.9600399600399601,0.11006084910521705
92,0.9686657680334106,0.09079411764179841,0.961038961038961,0.09615169770338318
93,0.9696765498652291,0.07455489611393719,0.958041958041958,0.1149736522802977
94,0.9716981130468878,0.07793551654808444,0.9600399600399601,0.12679033346417648
95,0.9673180592991913,0.08600612072088326,0.9630369630369631,0.12336854731080706
96,0.9743935308366451,0.07425443298933962,0.951048951048951,0.15563929497278747
97,0.9730458219417665,0.07558870357975886,0.9560439561035011,0.11889286138318278
98,0.9723719676549866,0.07380220759660006,0.9580419581015032,0.10812548033662371
99,0.9646226416700934,0.08476625292278284,0.951048951048951,0.11403913592378219
100,0.9710242585994484,0.08307799002823402,0.955044955044955,0.11669913490468471
101,0.9711021505376344,0.08784937546888907,0.967032967032967,0.10238097671728272
102,0.975,0.06907492777886423,0.9350649351244802,0.18289042281342316
103,0.9700134769282893,0.08280969983734933,0.9560439560439561,0.09997887359911131
104,0.9686657680334106,0.08570447231258825,0.9530469530469531,0.11830304087149901
105,0.9653897849462365,0.08977003978009546,0.955044955044955,0.11609551875485008
106,0.9706081081081082,0.08087845295541794,0.9520479521074972,0.12917270535951134
107,0.9690860215053764,0.07359491337356107,0.9540459541054992,0.12442157008907535
108,0.9749999998389064,0.07127719470929052,0.9600399600399601,0.1090518872446188
109,0.9733827493261455,0.07339416280378791,0.958041958041958,0.10665480907821281
110,0.9733827493261455,0.075855203990817,0.955044955044955,0.11239976360645544
111,0.9797843665768194,0.0587313217550235,0.9590409590409591,0.11402623679705912
112,0.9760781672765624,0.061797966349699265,0.957042957042957,0.1174728341947694
113,0.9716981130468878,0.08293862897253813,0.955044955044955,0.1059450145892717
114,0.9727088948787062,0.06750862646441294,0.9590409538009903,0.11211513604265876
115,0.9723719676549866,0.08330414420674051,0.9600399600399601,0.101895275474708
116,0.970350404152009,0.07605884587417314,0.962037962037962,0.12012549239498857
117,0.9750673854447439,0.06457448564218785,0.945054945054945,0.17244102731700633
118,0.9740566036129255,0.0772685075142343,0.9660339660339661,0.10442653723195061
119,0.9740566036129255,0.07756379338086776,0.9600399600995051,0.09183279471797542
120,0.9764150943396226,0.06202851258333762,0.9590409590409591,0.11516187470601676
121,0.9676549863622517,0.09482135036031432,0.952047952047952,0.14353532853858922
122,0.9694220430107527,0.09187552869640371,0.9470529471124921,0.12040556977678846
123,0.9763513513513513,0.06820992883168966,0.9560439560439561,0.11933896109530634
124,0.9733827494868049,0.0755761869457573,0.9580419581015032,0.11806765824675441
125,0.9788306451612904,0.06044316843091961,0.9570429571025021,0.10835970069219421
126,0.9767520215633423,0.0698393640708369,0.961038961038961,0.10541209355592132
127,0.9722972971362036,0.07676596070350324,0.9580419581015032,0.09970673605367973
128,0.9801747311827957,0.06718323170708151,0.9570429571025021,0.11678238516742295
129,0.9716216216216216,0.06771997094557092,0.9600399600399601,0.123455538045053
130,0.9741263440860215,0.07653454762491678,0.961038961038961,0.10739520592028862
131,0.9692567565956631,0.0833477429164624,0.9570429571025021,0.1292157857739306
132,0.9770889489477215,0.05837357793294516,0.9590409590409591,0.12187785036363206
133,0.9811827956989247,0.06014565014410564,0.9570429571025021,0.1383305342717247
134,0.9756756756756757,0.06983733186057794,0.9510489511084962,0.15265384155207432
135,0.967741935483871,0.09717225321438364,0.957042957042957,0.1194043641874602
136,0.9726351348129478,0.07309186605837296,0.9460539461134911,0.16184044656875013
137,0.9787735849056604,0.0673333687627452,0.9560439561035011,0.11858602162900862
138,0.980510752688172,0.07322250603027242,0.962037962037962,0.12840818308040752
139,0.9770889486264026,0.07321318515609056,0.9550449551045002,0.14668383512582694
140,0.9773648647037713,0.0659680531586747,0.965034965034965,0.12107429857627228
141,0.9723719676549866,0.07270294857886683,0.958041958041958,0.12011033635247838
142,0.9764784946236559,0.06544696419907894,0.9500499500499501,0.1299832874144261
143,0.9770270268659333,0.074038595850957,0.9590409590409591,0.12163511437055033
144,0.9694220430107527,0.08172946109847036,0.9500499500499501,0.13265620907033598
145,0.9760781669552435,0.06695398570457599,0.9600399600399601,0.11300407455744246
146,0.9720350402706074,0.07119565372884956,0.962037962037962,0.09853434769741885
147,0.9753378378378378,0.06162144711014588,0.9540459541054992,0.10430912926167875
148,0.9818548387096774,0.058519211586161704,0.967032967032967,0.10026041727744975
149,0.9794474393530997,0.06437308507948873,0.958041958041958,0.11176880681619782
150,0.9787162158940289,0.06083002989180386,0.967032967032967,0.12093353873180629
151,0.980510752688172,0.05656571045232516,0.961038961038961,0.10709998626252645
152,0.9797843665768194,0.053205851881938666,0.954045954045954,0.12691629517774147
153,0.9780997304582211,0.06161347578996366,0.9600399600399601,0.1319740463397582
154,0.9810810809199875,0.05746696444127608,0.9630369630369631,0.11765461341365353
155,0.9778225806451613,0.0768395426992317,0.9470529470529471,0.15060653240710906
156,0.9774258760107817,0.06783549282373484,0.9470529471124921,0.14017662516126148
157,0.9754043126684636,0.06331661454843723,0.9540459541054992,0.11475945437526132
158,0.9783783783783784,0.0609813319613553,0.955044955044955,0.13305111415707482
159,0.9794474393530997,0.065390152310089,0.9430569430569431,0.16863460602707692
160,0.9768145161290323,0.059433008261245264,0.964035964035964,0.10107725324271084
161,0.9794474393530997,0.06926389802322595,0.9590409590409591,0.12044439256750739
162,0.9780997304582211,0.07045280957981101,0.961038961038961,0.13156799221963536
163,0.9746621620010685,0.06872275790602371,0.9630369630369631,0.10317204478424746
164,0.979502688172043,0.06347583454247484,0.957042957042957,0.10982444957568571
165,0.9733827493261455,0.08550538920867697,0.9520479521074972,0.11773970816935693
166,0.975675675514582,0.06574637831213909,0.9550449551045002,0.12814892433978223
167,0.9774258758501223,0.05638807324750344,0.957042957042957,0.125500528902917
168,0.979502688172043,0.05729945206523983,0.9540459541054992,0.12312596359036186
169,0.9740566036129255,0.07746232084922412,0.9570429571025021,0.12455820131834809
170,0.9831536388140162,0.0538260665975732,0.9590409590409591,0.09564814740256011
171,0.9797843665768194,0.06746202771428902,0.954045954045954,0.11017353307631622
172,0.9800675674064739,0.05521186746694651,0.962037962037962,0.09952351478273636
173,0.9741263440860215,0.06265657885696098,0.952047952047952,0.1439883505960891
174,0.97911051212938,0.056966878094702876,0.9690309690309691,0.09556736350357817
175,0.9838274932614556,0.04594459350916213,0.9660339660339661,0.10339757796722293
176,0.9811320753110387,0.06424385595142922,0.964035964035964,0.1089664528754819
177,0.9764150943396226,0.060649667024948804,0.9630369630369631,0.11541691843371887
178,0.9818059299191375,0.058844867463642855,0.968031968031968,0.09366340104592832
179,0.9780997304582211,0.05532085629006863,0.9660339660935111,0.12902409732192904
180,0.9845013477088949,0.05340463366495029,0.9490509491104941,0.14449840557801497
181,0.9733827491654862,0.07227752202521819,0.945054945054945,0.1750447543693351
182,0.9784366578426001,0.05585670695487018,0.9560439560439561,0.13324220412523374
183,0.9754043126684636,0.06373114784177884,0.957042957042957,0.1309039337636943
184,0.9764150941789632,0.06212349916774418,0.962037962037962,0.114323096396355
185,0.9784366576819407,0.06456782675481268,0.964035964035964,0.11364631629284677
186,0.9811320756323575,0.05001096430484386,0.9590409590409591,0.13860016604339725
187,0.9818059300797969,0.05890463232194548,0.962037962037962,0.12394918410240104
188,0.9811320753110387,0.05971547010896923,0.9600399600995051,0.11201247084629047
189,0.9804582210242587,0.0596224144151349,0.9550449551045002,0.13746955613424253
190,0.9778225806451613,0.07909857356039587,0.9630369630369631,0.10803906667557034
191,0.9824324324324324,0.06798259334849521,0.9540459541054992,0.12605543007011658
192,0.9838274931007961,0.05406361269937813,0.9600399600399601,0.12654928706495894
193,0.9821428571428571,0.050434473647034385,0.961038961038961,0.12677274872213357
194,0.9824797843665768,0.04697803212919666,0.954045954045954,0.16198057733889257
195,0.9814690026954178,0.052105442096317324,0.9550449551045002,0.13076717807696417
196,0.980121293800539,0.051674956547452834,0.957042957042957,0.15609261072608274
197,0.9798387096774194,0.05300513146662964,0.951048951048951,0.1341982763353642
198,0.9773648648648648,0.06086196717994942,0.954045954045954,0.15804507212153265
199,0.9818059299191375,0.05408480068457858,0.964035964035964,0.12246660157712153
200,0.9784366578426001,0.05438447945859193,0.961038961038961,0.11666223780065031
201,0.980121293800539,0.05932730367982062,0.967032967032967,0.10577017369123733
202,0.9791105119687207,0.05647135253009108,0.957042957042957,0.1306809996168521
203,0.9841644204851752,0.05362601919323105,0.961038961038961,0.1825086304483235
204,0.9679919137466307,0.08951797614159938,0.9440559440559441,0.17690396154507612
205,0.9804582210242587,0.05944343675254289,0.957042957042957,0.14307619184542913
206,0.980121293800539,0.059240606133283226,0.9590409590409591,0.14512358079794663
207,0.9780997306188804,0.07073870415590965,0.955044955044955,0.14715516349262597
208,0.9723719674943271,0.07310698415602072,0.9600399600399601,0.15914088625741796
209,0.9737196765498652,0.06951923133203548,0.9590409590409591,0.13726076726866326
210,0.980510752688172,0.07453733037716599,0.955044955044955,0.14806084436472397
211,0.9760135136746072,0.0780267992972497,0.9560439560439561,0.15170651472189448
212,0.9764150943396226,0.06563725194145707,0.957042957042957,0.11827149094788583
213,0.9831536388140162,0.04643564614294112,0.961038961038961,0.12802642667256706
214,0.9737196765498652,0.0792060037999542,0.961038961038961,0.16733471271358655
215,0.9834905660377359,0.045584275969617935,0.957042957042957,0.17975201641367763
216,0.9818059299191375,0.050550892128862664,0.957042957042957,0.17352979492663198
217,0.9814690026954178,0.0531475387066176,0.962037962037962,0.15949006581010966
218,0.981805929758478,0.05319604725386154,0.958041958041958,0.15316841542308185
219,0.9821428571428571,0.04971574692022949,0.954045954045954,0.15224768558116333
220,0.9848790322580645,0.04563631662367893,0.9590409590409591,0.12053791962774027
221,0.9851351349740415,0.03968785769035536,0.955044955044955,0.13525493558846063
222,0.9835349462365591,0.04718305282695319,0.9600399600399601,0.12522974747096324
223,0.985512129380054,0.04044356476342948,0.9590409591005041,0.12396603212370859
224,0.9811320754716981,0.0505968122433989,0.9630369630369631,0.13230418185373166
225,0.9777027025416091,0.05192828237966358,0.9560439560439561,0.1239897725390983
226,0.9852150537634409,0.044874434380025995,0.962037962037962,0.11260456681604145
227,0.9858490566037735,0.044760669450742516,0.965034965034965,0.10617541034532535
228,0.9834905660377359,0.04757108949338189,0.9620379620975071,0.11413191871477531
229,0.9787735849056604,0.059494439932967054,0.9600399600399601,0.14958371535474138
230,0.9801212936398797,0.0600974005144943,0.9580419581015032,0.15108431656877477
231,0.9794474391924403,0.062237880722371075,0.9680319680915132,0.10524515613362743
232,0.976078167115903,0.08076440309474184,0.9200799200799201,0.32843676985582926
233,0.9605795146641384,0.12548233867896535,0.961038961038961,0.11485025999500285
234,0.980121293800539,0.053412701638674016,0.962037962037962,0.14962263663775802
235,0.9787162160551226,0.05671808464213501,0.9560439561035011,0.1705893910825848
236,0.977425876171441,0.06478817762638821,0.9540459541054992,0.1931713920953748
237,0.9777628032345014,0.05733095985182091,0.9530469531064981,0.15245107896663213
238,0.9868598382749326,0.04132067070360172,0.9500499500499501,0.1633491839964192
239,0.9825268817204301,0.053360681900108654,0.9490509491104941,0.17244834051310243
240,0.9871967654986523,0.037842077060929416,0.964035964035964,0.15464153611189596
241,0.9834905660377359,0.052875085653030535,0.9460539461134911,0.14925614659573053
242,0.9790540540540541,0.060698048777349696,0.961038961038961,0.1392656308224915
243,0.9818548387096774,0.054873633998325996,0.964035964035964,0.13037610429741187
244,0.9804054054054054,0.049348119196577965,0.955044955044955,0.13399949773464742
245,0.9791666666666666,0.058755489992558634,0.9500499500499501,0.1416479494889266
246,0.9817567567567568,0.05443021482937478,0.961038961038961,0.1447535766025933
247,0.9821908602150538,0.0585740032863693,0.961038961038961,0.15702979919677074
248,0.9834459459459459,0.05945247893498556,0.948051948051948,0.17782389538033466
249,0.9828629032258065,0.051257120677262485,0.9600399600399601,0.15214306607231992
250,0.9847972971362037,0.05241924336972974,0.962037962037962,0.12381843547924068
251,0.9818548387096774,0.06084072233399286,0.964035964035964,0.11400439347011167
252,0.9807951482479784,0.061302097473793095,0.964035964035964,0.1258672754537639
253,0.9868598382749326,0.03926241536238143,0.961038961038961,0.13932654710020637
254,0.9848382749326146,0.05074288067098041,0.954045954045954,0.1300919844120894
255,0.9851752019956748,0.04424308467658884,0.965034965034965,0.13503875476021562
256,0.9878706199460916,0.043078992252377414,0.962037962037962,0.15100301469935296
257,0.9824797843665768,0.05110141350021661,0.955044955044955,0.1426377317601383
258,0.9882075471698113,0.03132394616802115,0.9600399600399601,0.13933420871768606
259,0.9831536386533567,0.05057131440585512,0.9590409590409591,0.15520528262950378
260,0.9801212936398797,0.06073753974360296,0.957042957042957,0.15316706637028032
261,0.9767520214026829,0.0802233195479274,0.9630369630369631,0.17469209703066937
262,0.9720350404312669,0.08529964690532842,0.9560439560439561,0.1455918389488406
263,0.985849056764433,0.043772093970686286,0.9560439560439561,0.1598567763906546
264,0.9828167115902965,0.0471281997708546,0.952047952047952,0.14628317185553613
265,0.9878706199460916,0.034934460710435405,0.961038961038961,0.11484754186530755
266,0.9831536386533567,0.04945712247951273,0.9560439560439561,0.14565560166154357
267,0.9868598382749326,0.03382652445025259,0.962037962037962,0.15592557218767616
268,0.988544474393531,0.03084611592758158,0.9630369630369631,0.16412599479337847
269,0.981081081081081,0.05893478556158575,0.9600399600995051,0.1337007816832561
270,0.9821908602150538,0.05539634838640522,0.9590409590409591,0.15973313228617034
271,0.9814690028560772,0.057773417462481845,0.955044955044955,0.13616785857748318
272,0.9777628032345014,0.09961268107087987,0.945054945054945,0.17982494277943792
273,0.9712837836226902,0.09152265422445773,0.9600399600399601,0.16376872796016478
274,0.97978436641616,0.06550990879016984,0.9600399600399601,0.20034084400036148
275,0.9781586021505376,0.06763053796099504,0.9500499500499501,0.19603929417272964
276,0.9845013477088949,0.05001025504018105,0.957042957042957,0.15669012621982947
277,0.9831536388140162,0.051353136046928906,0.9530469530469531,0.16598462254857063
278,0.9841644204851752,0.04245423886678972,0.9530469530469531,0.17908656179529467
279,0.9831536388140162,0.05995278126280723,0.961038961038961,0.1280542695883353
280,0.9821428571428571,0.05462874721414397,0.954045954045954,0.14708223300902257
281,0.9828167114296371,0.05144575006401322,0.955044955044955,0.18956990858627884
282,0.9824797842059174,0.0480579340885672,0.962037962037962,0.13758721505831278
283,0.9831536386533567,0.05597947580805594,0.9640359640955092,0.19145296907031928
284,0.9818059299191375,0.056344290846027434,0.957042957042957,0.13504901318392204
285,0.9828167115902965,0.052623146269386516,0.962037962037962,0.1357208010866181
286,0.9888814016172507,0.03173898994160761,0.954045954045954,0.1564955057857277
287,0.9845013475482355,0.039827257347565564,0.9630369630369631,0.13131864623098702
288,0.9774258760107817,0.06770069216255029,0.9520479521074972,0.15830204350414215
289,0.9794474395137591,0.06418469062450309,0.9560439561035011,0.15399426165465768
290,0.9838274932614556,0.049877944433461684,0.9590409590409591,0.1469732195257091
291,0.9861859838274932,0.03634285064106004,0.957042957042957,0.17755196945365895
292,0.9848382749326146,0.05072445918980363,0.952047952047952,0.15345030510937654
293,0.9841644203245158,0.04564091943065081,0.957042957042957,0.1520051190538423
294,0.9834905661983953,0.050470498534838225,0.9530469530469531,0.1616905894247407
295,0.9848790322580645,0.05041511887568675,0.948051948051948,0.19806444362321354
296,0.9854729728118793,0.04687079794679743,0.962037962037962,0.16754888680994875
297,0.9858490566037735,0.04386216846687407,0.962037962037962,0.1584559776519464
298,0.9838274932614556,0.05181192654946168,0.955044955044955,0.17132495077361523
299,0.9845013475482355,0.044127021788812754,0.9530469530469531,0.17975565903661
300,0.9861859838274932,0.04312305733206308,0.962037962037962,0.1492085255882561
301,0.9834905660377359,0.04094178686994743,0.955044955044955,0.1832010569906869
302,0.9895552560646901,0.04270847327879745,0.9540459541054992,0.1807145512366033
303,0.97978436641616,0.07635388057396529,0.951048951048951,0.17444970971950285
304,0.9858490564431142,0.04331511393819516,0.9630369630965081,0.14838202981781642
305,0.9834905660377359,0.04309293087553032,0.9550449551045002,0.19159627999630305
306,0.9787735849056604,0.055878319253365574,0.962037962037962,0.14910972073067585
307,0.9807951482479784,0.05953692684591449,0.9560439561035011,0.1960954113856896
308,0.9814690026954178,0.04840996797162678,0.958041958041958,0.15116365393947892
309,0.9875672043010753,0.04015054322762906,0.9500499500499501,0.1709402402602273
310,0.9868598382749326,0.03889946111948515,0.9600399600399601,0.18360615406219347
311,0.9864864863253928,0.04693460853509227,0.961038961038961,0.16242531407671001
312,0.97911051212938,0.054829128771252185,0.9520479521074972,0.20188464363153044
313,0.9818548387096774,0.05114455949965744,0.9590409590409591,0.1630544144597782
314,0.9878378376767442,0.03670617691367059,0.9590409590409591,0.15905210955971305
315,0.9862231182795699,0.0390634422034954,0.965034965034965,0.13166086635292767
316,0.9851351351351352,0.044506031680675975,0.955044955044955,0.173384742371363
317,0.9834905660377359,0.045003658205595855,0.9660339660339661,0.17768003608155475
318,0.985512129380054,0.039480378981192915,0.955044955044955,0.18441416694969684
319,0.9771505376344086,0.07099162307298762,0.957042957042957,0.1770921849344198
320,0.9804582210242587,0.05617566917197041,0.962037962037962,0.16669955960026925
321,0.9838274932614556,0.05250403715418074,0.962037962037962,0.18332424570426398
322,0.9804054052443117,0.05938134658955843,0.955044955044955,0.17886584035737554
323,0.9831536386533567,0.05865570346243062,0.9590409590409591,0.17130206246733556
324,0.980510752688172,0.058228495700087056,0.962037962037962,0.15335807361960263
325,0.9834905660377359,0.05680334498849133,0.97002997002997,0.13288640578450187
326,0.9865229110512129,0.04240791279374813,0.9460539460539461,0.27789148161494903
327,0.9834459457848523,0.053001280113538676,0.9600399600399601,0.1774080940081494
328,0.9865229110512129,0.03937999662635123,0.962037962037962,0.17268347903887657
329,0.9885444742328716,0.03703870766912587,0.964035964035964,0.1677882441715058
330,0.9855510752688172,0.047972572025290934,0.962037962037962,0.1460755821908524
331,0.9814690026954178,0.0564425504200645,0.9560439560439561,0.1860966835124341
332,0.9821428573035166,0.055674425910129416,0.9560439560439561,0.16880769804296838
333,0.985512129380054,0.041874110006169994,0.9600399600399601,0.16895436453524962
334,0.9845013477088949,0.05409312536703069,0.954045954045954,0.199966634997724
335,0.9858490566037735,0.04526653510205839,0.9630369630369631,0.15748171518203094
336,0.9834905660377359,0.05930101152570953,0.964035964035964,0.17934082586366634
337,0.9868243243243243,0.04135668627426935,0.9540459541054992,0.19678294500122062
338,0.9851752021563343,0.03526063028581326,0.9560439560439561,0.20608822153192702
339,0.9818548387096774,0.05481700858139428,0.9630369630369631,0.1640835352469352
340,0.9881756755145821,0.03377404727436589,0.9650349612240786,0.1746002187735269
341,0.9875672043010753,0.037946674961506596,0.962037962037962,0.1646233199792766
342,0.9882075471698113,0.03624019567616851,0.961038961038961,0.20758754560401022
343,0.9753378379989315,0.07188937513305604,0.962037962037962,0.17271228952773907
344,0.9821428569821977,0.05940944514070409,0.9500499501094951,0.16134690323455647
345,0.9885752688172043,0.037314732565518885,0.957042957042957,0.16825032080630664
346,0.987533692722372,0.0325600408354016,0.9690309690309691,0.1764299000391789
347,0.9824797842059174,0.051447219903078156,0.9500499500499501,0.18026972485433604
348,0.9834905660377359,0.045422533109051116,0.9630369630965081,0.1596722452444016
349,0.9892183286803109,0.047794050340147845,0.9670329670925122,0.1437382010182926
350,0.9902291106727888,0.03451718145311808,0.9570429571025021,0.1348632638315697
351,0.9858490566037735,0.045327283567378696,0.9610389610985062,0.1493091674337348
352,0.9858490564431142,0.044586831875580976,0.958041958041958,0.13246356662570757
353,0.97911051212938,0.0700967820194792,0.962037962037962,0.1390494600210067
354,0.9858490566037735,0.0431571362865367,0.955044955044955,0.16497854849720509
355,0.9848382749326146,0.042596015026664234,0.9530469530469531,0.14338000319350902
356,0.9868243243243243,0.035556753431494045,0.964035964035964,0.13931497784106286
357,0.9842069892473119,0.04728040696961695,0.9590409590409591,0.14576174871443393
358,0.9881756755145821,0.033909485837746715,0.9660339660339661,0.14456611116738086
359,0.9868951612903226,0.04412457559874872,0.9560439560439561,0.14545381319644926
360,0.9851752021563343,0.04907459753866413,0.957042957042957,0.14160611806142992
361,0.9811320754716981,0.059203621675950696,0.965034965034965,0.13411128375545278
362,0.987533692722372,0.043296316247922934,0.9660339660339661,0.166627958778338
363,0.9838274931007961,0.05440995515816195,0.9690309690309691,0.16087658753199108
364,0.9841644206458346,0.049210102060141994,0.954045954045954,0.17901361091236292
365,0.988544474393531,0.04076831652848753,0.961038961038961,0.17826050715600533
366,0.9851752021563343,0.05448270174922974,0.9660339660339661,0.2159051190585517
367,0.9858490566037735,0.049667762360643665,0.961038961038961,0.12905638445388307
368,0.9858490566037735,0.042676111102271125,0.9600399600399601,0.1449624886924242
369,0.9831536388140162,0.054112837140917816,0.9590409591005041,0.15097266446601798
370,0.9824797842059174,0.05316120730066607,0.9560439560439561,0.15956168730448295
371,0.9878706197854322,0.03301209283206923,0.967032967032967,0.17665948958327338
372,0.9865229110512129,0.05673690929643639,0.9600399600399601,0.12610199992413765
