epoch,acc,loss,val_acc,val_loss
63,0.9589708,0.10921426694607038,0.951,0.12899505354774496
64,0.9573253,0.11167835801218946,0.955,0.12599791480331785
65,0.9721836,0.08564651466035628,0.96,0.11411092326872879
66,0.9652295,0.09016943414163192,0.962,0.10153522174288002
67,0.966968,0.09771656564155773,0.961,0.10756219721709688
68,0.9648818,0.09259185285122239,0.954,0.1388017697285654
69,0.96383864,0.09738598256961278,0.968,0.11088508610717124
70,0.96433717,0.08898217668515289,0.964,0.11780115485695812
71,0.96135753,0.09824888408184052,0.951,0.12979339906531903
72,0.9661383,0.09525264584343955,0.969,0.10375058131305398
73,0.96606183,0.09162169368937612,0.958,0.10442283677144183
74,0.9662726,0.10048939621721048,0.965,0.10146699765593642
75,0.9690542,0.08472759674545455,0.965,0.09687924022889799
76,0.96801114,0.08529011544581083,0.967,0.11474411375173885
77,0.9648818,0.09406889712642645,0.965,0.11335833055070704
78,0.9676634,0.0926414788344432,0.956,0.10460269761582215
79,0.9725313,0.07758907983610627,0.962,0.12154320580884814
80,0.9690542,0.08653707356711587,0.956,0.11528190676795526
81,0.96875,0.08532742263438801,0.956,0.11403608967601839
82,0.96757925,0.09222208195357913,0.958,0.12176538589927885
83,0.966968,0.0937249650388583,0.964,0.10455531518285473
84,0.9725313,0.07644059249460283,0.964,0.12196348558386995
85,0.9667339,0.08817708926896255,0.961,0.10174531236083971
86,0.9631432,0.1038405471280611,0.963,0.10777004994452
87,0.9721836,0.08241386775844452,0.962,0.11376124454869165
88,0.971902,0.07939529780738636,0.96,0.11211930898975374
89,0.9711022,0.0829064332259198,0.957,0.10992216490881725
90,0.9707928,0.08483415673148814,0.962,0.10491241038673454
91,0.96940196,0.09398246764934652,0.955,0.13434787181257787
92,0.97009736,0.07937999989355556,0.948,0.15790671734430362
93,0.9666203,0.08146537863940871,0.964,0.10171414924682015
94,0.97392213,0.07528581957025803,0.962,0.12083585710368222
95,0.9645341,0.1004864274522857,0.967,0.09825049733950032
96,0.9732267,0.07150209466350343,0.961,0.11397001347763257
97,0.9645341,0.08882474572875736,0.948,0.1624054807826825
98,0.96870655,0.08646122484580615,0.96,0.09901189791142112
99,0.9735744,0.07223830316656156,0.963,0.1010361729034533
100,0.97461754,0.07057180750975191,0.963,0.11538538021138972
101,0.9732267,0.07087371104056216,0.964,0.10669523353377978
102,0.97114044,0.0850836497877876,0.962,0.12189717174300717
103,0.9721836,0.07924091891076038,0.957,0.12477320394412215
104,0.9707928,0.07987785095838579,0.962,0.0989065801517831
105,0.97670376,0.07411971881011596,0.963,0.10769799665366817
106,0.97461754,0.07138091676657364,0.963,0.12658193836816484
107,0.97531295,0.06441620237068357,0.964,0.11183575689048869
108,0.9756606,0.06321282454757265,0.965,0.10697654805456598
109,0.9725313,0.07341276971890134,0.939,0.1702472476532594
110,0.9652295,0.09587861559974219,0.959,0.12120065443579936
111,0.96801114,0.08055940538292468,0.967,0.10712828221989588
112,0.98219085,0.061629320650051035,0.963,0.14219420598076088
113,0.972879,0.08934903387446604,0.966,0.11553334543067548
114,0.9676634,0.08074687532199772,0.959,0.11971514956611726
115,0.9708213,0.08436947666988937,0.955,0.1254965358613325
116,0.9697581,0.06992136330033343,0.959,0.12279922680722342
117,0.9773992,0.0752475129852333,0.966,0.1122158990377405
118,0.97531295,0.07667482598465822,0.958,0.10888375569548872
119,0.9721836,0.07550235593533441,0.961,0.13898587029931755
120,0.9697496,0.08363125520668956,0.963,0.1192305016124414
121,0.976356,0.06304823954736034,0.966,0.11632130248472095
122,0.97009736,0.0801858961561459,0.969,0.10524043233858214
123,0.9742698,0.06998426880122724,0.961,0.12487449476288424
124,0.9697496,0.07845166954309038,0.959,0.11370022403490213
125,0.98052853,0.06696331257749251,0.962,0.11815615019036664
126,0.96870655,0.0883456336228133,0.966,0.10534956610839193
127,0.97600836,0.06762124123945522,0.962,0.11260474188667205
128,0.9794854,0.06555340921581414,0.961,0.12918084032005733
129,0.9732267,0.07117369058587289,0.959,0.12572511649017948
130,0.97614247,0.06678339276307572,0.956,0.11984607039226426
131,0.97600836,0.06773687816213335,0.956,0.13133042824402866
132,0.9690202,0.08664001498213011,0.954,0.11910580952341358
133,0.9780946,0.06025856109504408,0.955,0.12492332959340678
134,0.9758065,0.07327746805579712,0.957,0.14235840513073425
135,0.97114044,0.08625136394447469,0.948,0.1547862894884828
136,0.9729827,0.06358075733712582,0.96,0.12548775454989583
137,0.9742698,0.07770008146141102,0.952,0.1606171167167347
138,0.9768145,0.0648834341748928,0.962,0.1311946453837057
139,0.9707928,0.08412463324706644,0.964,0.11386231715247656
140,0.97844225,0.06322281326844728,0.959,0.13211519078322453
141,0.9732267,0.06941040376556185,0.957,0.13772261509438977
142,0.97114044,0.08012531409933853,0.956,0.1515941338406669
143,0.9749652,0.06849476569804967,0.962,0.10147007376266022
144,0.97531295,0.07472854685906181,0.964,0.11321428371593356
145,0.97600836,0.05835023717708648,0.963,0.1380982631514295
146,0.97531295,0.06443331734781181,0.961,0.13527459322035107
147,0.97531295,0.06131436238751872,0.96,0.14188518149441937
148,0.97392213,0.06969164253532452,0.953,0.17456025961776808
149,0.97114044,0.07020487354988017,0.962,0.12291115255599531
150,0.9794854,0.06225038518525546,0.959,0.15476664289397174
151,0.9718359,0.0658373384242968,0.96,0.14361137256572773
152,0.9794854,0.05838100913515695,0.962,0.12410047921326219
153,0.97392213,0.070943093870317,0.964,0.136809878775643
154,0.9735744,0.06824001555638039,0.961,0.11572578156159984
155,0.9773992,0.05955282776190359,0.952,0.17436456514729393
156,0.97114044,0.07300721721332494,0.958,0.11892700302026545
157,0.9754704,0.06891399637485544,0.958,0.1442633676116303
158,0.9773055,0.06400252159641953,0.959,0.14429738015557328
159,0.97879,0.0615025448686701,0.964,0.11728559067058894
160,0.97614247,0.06781713074694078,0.961,0.11634636248668863
161,0.9801808,0.05740031047940503,0.961,0.12207219113285343
162,0.97946686,0.06695165664429967,0.961,0.13322508127506202
163,0.97461754,0.06458033595923257,0.937,0.20073499240069873
164,0.97614247,0.06490310793742537,0.953,0.1321576978597376
165,0.97392213,0.06540109441124721,0.961,0.1219128052988607
166,0.9773992,0.06442144458468418,0.961,0.12846645351641606
167,0.976356,0.06328906660306272,0.962,0.1373241723049432
168,0.98261476,0.05467403814991902,0.959,0.1416847856922282
169,0.9758645,0.0695476036126959,0.96,0.12847624328504834
170,0.9798331,0.053505343312665724,0.961,0.17187875783161466
171,0.97513443,0.07055599940940738,0.957,0.12564568237091103
172,0.9749652,0.05401578418242127,0.958,0.12983476052371165
173,0.982267,0.05313522569441414,0.959,0.1409142418932687
174,0.97461754,0.06716377024897614,0.957,0.13126750047215158
175,0.9801808,0.05777842553153696,0.955,0.16268862827887964
176,0.9725313,0.06696038342033084,0.965,0.11483162686797893
177,0.9768145,0.0581296447198838,0.959,0.11504680678222536
178,0.9740634,0.07011140397849147,0.957,0.1306104512574772
179,0.9798331,0.05905676917827096,0.96,0.12745864349805439
180,0.97461754,0.06830025058542799,0.958,0.12459450553837491
181,0.9829624,0.05055845188953614,0.959,0.13659288728457694
182,0.9801808,0.054695644924968936,0.958,0.15064156552155814
183,0.97600836,0.06698423786728704,0.963,0.1192925928270496
184,0.9778226,0.05353317817207426,0.955,0.14820304603846227
185,0.9773992,0.0609867643643953,0.963,0.12658235140972668
186,0.9798331,0.06366607898772436,0.96,0.14842476762876483
187,0.9791066,0.06219530291855335,0.965,0.12564777324183118
188,0.9742698,0.0637228959829382,0.966,0.13677231123276418
189,0.9791667,0.06513607789141436,0.961,0.12420186941098008
190,0.98331016,0.05674069433347406,0.962,0.1322720591431587
191,0.9769452,0.07178789492621374,0.961,0.12050729523697454
192,0.9815716,0.048888051015828764,0.965,0.11781773583950578
193,0.9781586,0.059733499540016055,0.959,0.1435180182076389
194,0.9756606,0.0658124833560765,0.959,0.1419426390279518
195,0.9815716,0.058967401875216666,0.964,0.1342400611158357
196,0.9808762,0.053377846731274534,0.962,0.13819622462000958
197,0.9794854,0.06004551030379385,0.961,0.10090668297683199
198,0.9780946,0.05464251382828215,0.964,0.13001249313108726
199,0.97670376,0.060531194839932245,0.96,0.1252657088658048
200,0.9829624,0.04993021437025244,0.963,0.14730584458447993
201,0.9808762,0.06384503201132068,0.959,0.13004839391861525
202,0.97600836,0.06075895596191971,0.953,0.1535504052525438
203,0.98052853,0.054235010975045676,0.945,0.1829362669624162
204,0.97774684,0.062160187223421016,0.95,0.15057769124137443
205,0.9829624,0.048734576143428,0.962,0.1379573180723431
206,0.9780946,0.05188212146327127,0.962,0.14312514466130072
207,0.9794854,0.0670065791715294,0.969,0.10722293787532383
208,0.98185486,0.05743164631227652,0.968,0.11370964812683976
209,0.9809078,0.05276130068032688,0.967,0.12690697690575486
210,0.9801808,0.060060363328952204,0.955,0.13899994939048257
211,0.98185486,0.050724028008213885,0.957,0.1354238624626305
212,0.9791377,0.06915068380814435,0.962,0.11463181157079008
213,0.9769452,0.05952561356970015,0.963,0.14048545848992136
214,0.9811828,0.05227781106562664,0.955,0.14452776046366328
215,0.98191935,0.05923977810811765,0.959,0.12331497625240849
216,0.98052853,0.05850550021182212,0.957,0.14400895138128866
217,0.9809078,0.05099638244902087,0.964,0.108271233840949
218,0.97715056,0.0639696812722832,0.961,0.11334712027261655
219,0.97705144,0.06068739382114899,0.959,0.11900594349653046
220,0.97946686,0.056049875709730114,0.957,0.1392027342485057
221,0.9791667,0.06020370727249732,0.96,0.13130278274830845
222,0.98365784,0.05409177258786887,0.96,0.1432651990196771
223,0.9815716,0.053985613738918505,0.962,0.15671252803359595
224,0.9864395,0.04266273805493378,0.953,0.17066425253223214
225,0.98261476,0.056597200814266696,0.953,0.17336959939631116
226,0.98122394,0.04918366898905605,0.958,0.1575501613390063
227,0.98122394,0.05627324016990143,0.961,0.173897054293775
228,0.9780946,0.06700037306586543,0.966,0.10616367046410839
229,0.97670376,0.06322303930263816,0.959,0.11785749545217389
230,0.98435324,0.04996491513721469,0.96,0.13555237609479162
231,0.9781586,0.05615486030001193,0.952,0.12996751608120072
232,0.97838616,0.06143896628482541,0.959,0.1528181846078951
233,0.98185486,0.0603812903088207,0.961,0.12132797510518382
234,0.9798331,0.0654241549821314,0.959,0.14335694491132422
235,0.9780946,0.06183716434446553,0.966,0.13895232057095402
236,0.9819885,0.054128281408632364,0.962,0.13824452157132328
237,0.9815716,0.05174254095868333,0.953,0.13233915767018012
238,0.9811828,0.05275183473713696,0.959,0.15995644701049766
239,0.982267,0.05414467561026318,0.959,0.14475239533931017
240,0.9815716,0.056676947459920475,0.954,0.15123360521263546
241,0.976356,0.07283002360411744,0.965,0.11364719214745694
242,0.9780259,0.06533173407140787,0.962,0.14196581227911842
243,0.98319894,0.05052577106592556,0.959,0.1218673112808675
244,0.98261476,0.05202762185957319,0.959,0.1422326601265619
245,0.98331016,0.05082356870972314,0.968,0.13899448989993995
246,0.9840056,0.04814672242896696,0.965,0.11622457232119308
247,0.9801808,0.04676630857150603,0.965,0.11614057910628617
248,0.9798331,0.06478832462531811,0.964,0.11786387151935035
249,0.9794854,0.06239681941442844,0.965,0.1342107491929912
250,0.9829624,0.045105671712167575,0.964,0.16579986404718106
251,0.98052853,0.06285452728531478,0.963,0.11756510473787785
252,0.9840056,0.04992192913680978,0.956,0.18026436624697656
253,0.97844225,0.060191782999664586,0.962,0.14440329753172895
254,0.98122394,0.05203432852910088,0.96,0.1404322170613644
255,0.98435324,0.045977686329126896,0.957,0.13365304708066914
256,0.98504865,0.046831816435345966,0.966,0.12720320281934822
257,0.98122394,0.060791198368882436,0.959,0.12382760290832569
258,0.97705144,0.05912810835795625,0.969,0.14492284094255106
259,0.982267,0.04873135194126698,0.965,0.13922224222430182
260,0.98331016,0.051362215427316525,0.962,0.13489059266349715
261,0.9840056,0.05040264392520336,0.959,0.14027858399398005
262,0.9811828,0.05038948698590199,0.954,0.1305869482198937
263,0.9829624,0.045885099679353405,0.953,0.20863079528165449
264,0.97844225,0.06288234998507009,0.966,0.13526147649099585
265,0.98162824,0.05234299073135346,0.963,0.11351986248822261
266,0.984543,0.04632959394560506,0.964,0.11461252193354692
267,0.98504865,0.05474294094506117,0.96,0.1396977505646646
268,0.98365784,0.05045553016306648,0.966,0.1376416880909043
269,0.982267,0.04712482834667465,0.956,0.1511045619045035
270,0.9794854,0.059940353391487386,0.961,0.14906462665951242
271,0.9840056,0.04649441076898546,0.96,0.17343635493762122
272,0.9841499,0.050346987035966906,0.955,0.19562776428129938
273,0.9805108,0.05257932242238894,0.961,0.1417011934811146
274,0.9857441,0.04369843830092213,0.96,0.17346856931948829
275,0.98052853,0.05345352964996462,0.958,0.14488703963838312
276,0.98435324,0.037317068980370745,0.96,0.1269928804702229
277,0.9840056,0.045841675251722336,0.963,0.15545727320325872
278,0.98365784,0.05035245978443136,0.961,0.18905680088533294
279,0.9798331,0.06934141866753968,0.958,0.11884155212384132
280,0.9857441,0.04196235915174467,0.951,0.170576568030002
281,0.9853964,0.04842766932884078,0.963,0.13893326272175596
282,0.9828629,0.047506145240428545,0.954,0.1553878015967914
283,0.9815716,0.05181336952230902,0.965,0.13768365119661516
284,0.9823487,0.057396152662482346,0.954,0.1607457768598882
285,0.98122394,0.05268132998394328,0.963,0.1364436878486433
286,0.9853964,0.038650745025969345,0.962,0.1432104476003183
287,0.9791667,0.0647794915518413,0.959,0.1115798762637294
288,0.9815716,0.053658366411204174,0.958,0.12840434027990946
289,0.98523057,0.04934514586623189,0.96,0.1266922234208323
290,0.9791667,0.06084021103257934,0.962,0.12678420660732728
291,0.98162824,0.04530983509647496,0.962,0.14251426079540075
292,0.9801747,0.06113109543609122,0.958,0.1276558863206042
293,0.9798271,0.054151689877964405,0.964,0.14040884828945208
294,0.98521507,0.04025861860039489,0.963,0.11889125347240931
295,0.98331016,0.050428246053697355,0.96,0.13724044578460357
296,0.982267,0.05277320238734402,0.964,0.1292673724819906
297,0.97946686,0.0588207729590214,0.953,0.15950669843836554
298,0.9825269,0.05356771211760739,0.958,0.1242975873562197
299,0.9794854,0.05620032212125741,0.962,0.11725152510270062
300,0.9874826,0.03587048845974436,0.963,0.14455237027343376
301,0.9808762,0.052909330686396285,0.965,0.1305656107457859
302,0.98365784,0.05194978905655184,0.966,0.12606409240753338
303,0.98191935,0.052613468169103866,0.962,0.12407249265945414
304,0.9840056,0.0452589482426519,0.961,0.10833881081392367
305,0.9829624,0.041304185600518684,0.963,0.15716104809851256
306,0.982267,0.04914070810910226,0.954,0.198379478215227
307,0.9798387,0.05472843632257233,0.965,0.1177992427514659
308,0.9823487,0.055143499102776265,0.962,0.14539196595756543
309,0.984701,0.045217051602749775,0.959,0.1729854583035275
310,0.9828629,0.04832577173753331,0.961,0.1531868515174008
311,0.98435324,0.04949244550786788,0.967,0.13840096180016795
312,0.9809078,0.05229655961621477,0.959,0.12417734859951048
313,0.9864395,0.04496291834603275,0.96,0.1270265704944096
314,0.9798331,0.04970896898759775,0.963,0.11169901924828689
315,0.98261476,0.046168370691797744,0.955,0.13948710179991192
316,0.984879,0.049634024452340476,0.96,0.13531321072433558
317,0.98451006,0.042910841148868686,0.964,0.15945020289574233
318,0.98655915,0.045499603574474655,0.962,0.1492058548477265
319,0.98365784,0.043874076740513135,0.964,0.169621911296013
320,0.9840056,0.06045559320601431,0.962,0.15710488757920554
321,0.9829624,0.053577869104659274,0.955,0.14221608488717014
322,0.9840056,0.044198609505144044,0.96,0.1575938031342553
323,0.98365784,0.051257381648322636,0.96,0.1277089804255714
324,0.9853964,0.043945270186025905,0.966,0.13163671027480936
325,0.98713493,0.04646839485866418,0.959,0.1586603695824225
326,0.9798331,0.05194739578486069,0.96,0.1868915370659023
327,0.98504865,0.04762478592254737,0.959,0.15812566617710722
328,0.9840056,0.04857585269903378,0.961,0.13677384604589962
329,0.98122394,0.05127569305631481,0.958,0.17758242222806161
330,0.98261476,0.05075141882409908,0.964,0.12221784186032084
331,0.9840056,0.046108804568026594,0.961,0.16885080392886367
332,0.98504865,0.04719611226842688,0.967,0.15281887248986298
333,0.9825269,0.04767658488708548,0.955,0.17413848266005516
334,0.9830692,0.05067288709713162,0.963,0.14007745700008753
335,0.98521507,0.04162095359060913,0.959,0.1533966518731581
336,0.98775214,0.042393931952943914,0.967,0.16611662515464964
337,0.9857441,0.04193077518037029,0.968,0.14402975442094934
338,0.984543,0.044111779832746834,0.959,0.1813255531920327
339,0.9853964,0.04102047005900142,0.962,0.14030668320548204
340,0.9823487,0.048296006374605946,0.964,0.13643209201594195
341,0.98655915,0.039287759180297144,0.955,0.15663915210300022
342,0.98559076,0.059767003333523486,0.962,0.11906893766556298
343,0.98319894,0.04634164595821252,0.962,0.13399679751859772
344,0.98435324,0.04687317468320513,0.959,0.16396969629244673
345,0.9798331,0.06376900355284969,0.96,0.13666838573084938
346,0.98365784,0.051724385294638395,0.96,0.1516719238392802
347,0.984701,0.041794908535278175,0.952,0.18984641035785899
348,0.984701,0.047909430562361806,0.964,0.16032276471701656
349,0.9860918,0.04245371663922208,0.919,0.27564217070383684
350,0.98555106,0.05469804829529797,0.955,0.1154908185514311
351,0.9830692,0.0513249772147246,0.96,0.12238180216970956
352,0.98783034,0.0380795920604156,0.96,0.14270613624507356
353,0.98331016,0.045695925406044315,0.965,0.16281822405220564
354,0.98261476,0.05325610540232133,0.963,0.16590513296735784
355,0.98331016,0.051240434924526575,0.96,0.14708948771779737
356,0.9888734,0.04172856692514241,0.962,0.14876978134270757
357,0.98261476,0.04774668361727402,0.955,0.13521108300321633
358,0.984543,0.04833708086516708,0.96,0.1493946335459542
359,0.984701,0.045932229823965234,0.965,0.12579280360498363
360,0.9867872,0.044210952407420095,0.958,0.13073478425697735
361,0.98523057,0.045333814008432505,0.95,0.1590032559825987
362,0.98655915,0.044574858426737286,0.953,0.13985439590437132
363,0.985951,0.03799935537913777,0.956,0.17811330484821358
364,0.982267,0.05241876495781877,0.961,0.16313973376398078
365,0.98435324,0.04432764983708777,0.965,0.11305018211876611
366,0.984543,0.03710782983883595,0.967,0.1378094724819271
367,0.98052853,0.051955093728748875,0.961,0.14861810280409474
368,0.9815716,0.05291260938813116,0.965,0.12545627182124816
369,0.98122394,0.052288604208549305,0.959,0.13197680234831446
370,0.9860918,0.053413327632119596,0.962,0.15719989998291972
371,0.98191935,0.052896585763640626,0.964,0.11716125943025367
372,0.988178,0.03672918457047617,0.961,0.16189153180595087
373,0.98435324,0.054356321853408086,0.96,0.14267358970310953
374,0.98261476,0.05273090846712218,0.954,0.16293585900631216
375,0.9840056,0.04511666096493042,0.96,0.1515524617344555
376,0.9864395,0.04016076705401688,0.959,0.1769040955437554
377,0.98191935,0.06205704469772597,0.955,0.1712853414468959
378,0.983871,0.04161314470305418,0.958,0.16823353565996513
379,0.9848703,0.046702286502969065,0.96,0.14722309064947897
380,0.98122394,0.05253594691226562,0.962,0.11867924955570036
381,0.99026424,0.028833302605271557,0.962,0.13924792864943608
382,0.984543,0.05417976978545388,0.951,0.17504651099443436
383,0.9819885,0.05705301766216712,0.963,0.1449699124625315
384,0.984701,0.04427766586849479,0.963,0.13997998568164702
385,0.98365784,0.040827040446556905,0.956,0.1943436627098847
386,0.984879,0.06069578166352585,0.955,0.14829592602513408
387,0.98451006,0.04258720462092384,0.943,0.1637138801937302
388,0.98504865,0.041855700458471194,0.963,0.15009238081984222
389,0.98689514,0.039819218679137215,0.966,0.1558388326730993
390,0.98331016,0.046310139913241455,0.965,0.15367849171161652
391,0.98191935,0.05209818708558822,0.963,0.14755657232469982
392,0.98883283,0.038757707150679846,0.967,0.15515622827741835
393,0.98655915,0.04021756799193099,0.958,0.1548324325057264
394,0.982267,0.05158642249027887,0.965,0.15234155456225076
395,0.98783034,0.0371235734517576,0.96,0.18089657463780087
396,0.98365784,0.040514211973462964,0.964,0.15709269321006206
397,0.98504865,0.047199040732925475,0.963,0.15718876181118605
398,0.98631126,0.04461094392554148,0.963,0.15457849949736902
399,0.9811828,0.05019174791717281,0.966,0.1394196726485259
400,0.9860918,0.035865195042431686,0.962,0.13999018934878726
401,0.98122394,0.06552825453373835,0.968,0.1259253426429091
402,0.9875672,0.040465137940676264,0.972,0.11756607165767087
403,0.9837896,0.04784081368797703,0.965,0.12379789906036523
404,0.98435324,0.06524357566563348,0.965,0.11188889729479949
405,0.9888734,0.03800091269505061,0.958,0.14582393927654871
406,0.98504865,0.04634313273045425,0.96,0.15042420373194748
407,0.98504865,0.04916081169519123,0.959,0.1495418625159396
408,0.9862231,0.044572256466684244,0.963,0.15481048615442383
409,0.98883283,0.03759393603299403,0.956,0.15672315201825565
410,0.98191935,0.060904549570140194,0.956,0.1470374691610535
411,0.9860918,0.03415340195754504,0.965,0.16506968324797022
412,0.9858871,0.051244333696862064,0.967,0.15742661679784456
413,0.98991656,0.03870808189574199,0.965,0.15349945860604444
414,0.9840056,0.04745970660903503,0.966,0.14143318889869583
415,0.9867872,0.03973686956490943,0.96,0.1123329255109032
416,0.98122394,0.05985001481095425,0.964,0.15119761399303874
417,0.9870317,0.04514888105967675,0.959,0.13455412588599655
418,0.98084676,0.05312747857533395,0.965,0.14293801893816432
419,0.9853964,0.04271188872427225,0.961,0.15193373231320745
420,0.988178,0.03351077763363719,0.966,0.18497451684541172
421,0.9874826,0.04634837907970843,0.965,0.1339580375287268
422,0.98052853,0.06906997025147682,0.956,0.13741628034040332
423,0.9815716,0.04214060935159428,0.967,0.1507584356651124
424,0.98435324,0.05281083689878212,0.963,0.13825278651590148
425,0.98365784,0.04647587692968661,0.958,0.1505005733666217
426,0.9857441,0.04693411653297947,0.957,0.1558107749054519
427,0.9815716,0.053038488734145656,0.964,0.14603287749923766
428,0.98365784,0.048055923627417466,0.96,0.13101348518911335
429,0.98331016,0.04982345092958111,0.957,0.17764290091064242
430,0.982267,0.0470552700157219,0.965,0.14577328092936012
431,0.9853964,0.038006408849889116,0.958,0.16580127761860947
432,0.98783034,0.04007606683052838,0.957,0.16830420332391643
433,0.98713493,0.04356603698804327,0.95,0.19424164191716248
434,0.9867872,0.04557595140173104,0.954,0.14228143636137247
435,0.982267,0.04517522837477056,0.96,0.16450410377648142
436,0.9828629,0.06118280591908842,0.96,0.1467098381383241
437,0.9891931,0.03733014249275049,0.953,0.19125938948473914
438,0.98185486,0.052248094541331135,0.961,0.1628489469488462
439,0.9840056,0.05506615851706565,0.952,0.1437883332675685
440,0.9815716,0.0523760493362895,0.961,0.14075223413399524
441,0.98667145,0.039178701274644484,0.965,0.14646010377651286
442,0.9872312,0.04014049901161343,0.96,0.1681778420526017
443,0.98852575,0.034769873326496635,0.958,0.14650879402243946
444,0.98435324,0.04857851282184392,0.957,0.1495806034654379
445,0.98191935,0.05670884861228716,0.957,0.1291281059384346
446,0.988178,0.034991636237593285,0.953,0.13828842176331413
447,0.9874826,0.05496947565575821,0.961,0.16735599215866792
448,0.9864395,0.04421478908402801,0.963,0.11264183814637363
449,0.99026424,0.0316297779341749,0.955,0.22814769546190897
450,0.9791377,0.06724788060007676,0.956,0.16047698546188055
451,0.98991656,0.027095577618047616,0.956,0.1811081212427881
452,0.9867872,0.04197303045936763,0.958,0.1557928166973094
453,0.983871,0.04523797294435402,0.955,0.15564478437105814
454,0.9841499,0.049367083611653886,0.957,0.1622671594377607
455,0.98783034,0.034283221888735435,0.961,0.18500211518807597
456,0.98191935,0.055573199750008434,0.964,0.16527434283246598
457,0.98331016,0.04664864391056103,0.967,0.16247970330813485
458,0.98331016,0.056917924358171404,0.961,0.1657256254952194
459,0.98261476,0.06690885307803564,0.96,0.17032472116018957
460,0.984207,0.0476211069811446,0.958,0.1347302309230953
461,0.9830692,0.056455469552041046,0.959,0.14218415413051844
462,0.9875672,0.05000857483052338,0.945,0.15287381757257712
463,0.98775214,0.0395478082861703,0.96,0.19020315776652924
464,0.98555106,0.05026727317211529,0.955,0.1962646730430101
465,0.9840056,0.042471154321970156,0.963,0.14796195334444442
466,0.976356,0.07436179022935525,0.958,0.15678402946408218
